GAP_between_Create_Last,TOTAL_EXPENSED_AMOUNT,APPROVED_AMT,PAID_IN_AMOUNT_ALLOCATION,EXPENSE_TYPE_DESC,CITY,Label
24,9743.36,22,22,11,25,0
6,3384.98,70,70,1,19,0
0,11577,2150,2150,1,23,0
18,16773.8,1025,1025,1,76,0
30,5042.81,288.61,288.61,7,94,0
30,5042.81,178,178,4,94,0
1,7492,13,13,2,10,0
4,19830.1,1148,1148,1,24,0
4,19830.1,1861,1861,1,24,0
0,1418.4,151.4,151.4,2,19,0
39,4971,140,140,1,65,0
25,6830.4,110,110,4,176,0
3,7032,112,112,1,2,0
4,9063.2,26.7,26.7,2,25,0
46,14062.93,124,124,1,154,0
12,7319,30,30,4,96,0
12,7319,100,100,6,96,0
18,1782.7,296.9,296.9,1,11,0
3,7246.48,14,14,2,1,0
3,7246.48,63,63,2,1,0
3,7246.48,123.5,123.5,4,1,0
18,9220.07,144,144,4,4,0
14,3571.55,14,14,2,1,0
14,3571.55,14,14,2,1,0
14,3571.55,469,469,1,1,0
17,14675.09,18.5,18.5,4,19,0
3,3406,630,630,1,2,0
3,3406,60,60,2,2,0
19,29063.9,250,250,1,1,0
56,37481.4,1748,1748,1,1,0
1,8793,8793,8793,1,2,0
15,10251,80,80,12,2,0
25,11078.2,180,180,2,93,0
6,4038.6,20.8,20.8,2,1,0
21,9791.38,27,27,2,3,0
26,13900.85,1329,1329,1,23,0
4,11235,2964,2964,1,23,0
1,11192.48,4765,4765,1,7,0
5,6916.75,2023,2023,1,4,0
0,12183.35,206.5,206.5,4,59,0
8,419.14,67,67,2,1,0
15,34259,238,238,1,1,0
28,2876,2,2,4,2,0
2,15403,137,137,1,2,0
18,5849.64,25,25,2,11,0
0,14783,245,245,1,11,0
2,3672,350,350,1,48,0
4,9063.2,65.5,65.5,4,25,0
0,8897.5,1500,1500,1,24,0
58,16658,2720,2720,1,208,0
6,23609.93,150.95,150.95,26,43,0
5,7079,32,32,1,62,0
1,8236.62,100,100,6,1,0
1,8236.62,114,114,2,1,0
1,8236.62,84,84,2,1,0
1,4987,41,41,2,9,0
25,11078.2,1776,1776,1,93,0
9,2358.5,100.5,100.5,1,48,0
0,1418.4,53,53,2,19,0
0,1418.4,50,50,6,19,0
29,6892.63,534,534,9,14,0
0,8162.3,174,174,1,1,0
1,9174.79,1200,1200,2,1,0
30,5042.81,30,30,2,94,0
17,12812.29,150,150,12,41,0
1,25896,2896,2896,1,2,0
5,15413.5,49.5,49.5,4,24,0
1,3440,319,319,4,7,0
8,46911.5,406,406,26,7,0
0,6237.5,900,900,2,45,0
31,11822.22,1325,1325,1,2,0
12,8805.45,400,400,4,25,0
12,8805.45,26.9,26.9,2,25,0
8,14874,165,165,1,30,0
1,3440,319,319,4,7,0
35,11557.5,2500,2500,1,55,0
9,15446,2680,2680,1,7,0
0,10293.3,2403,2403,1,31,0
1,5131,500,500,7,2,0
17,8832.75,47,47,2,83,0
13,14246.93,488,488,26,15,0
13,14246.93,210,210,28,15,0
1,3440,87,87,1,7,0
1,3440,280,280,4,7,0
6,11798.05,828,828,1,58,0
11,8212.77,100,100,6,23,0
0,18334.56,10,10,4,19,0
0,18334.56,68.9,68.9,2,19,0
5,5838.25,1176,1176,1,22,0
24,3090,41,41,1,1,0
4,9063.2,42,42,2,25,0
4,11235,240,240,4,23,0
6,14718,2796,2796,1,14,0
1,1426,190,190,2,58,0
0,18188.6,480,480,2,1,0
4,9063.2,206.5,206.5,4,25,0
1,1426,836,836,2,58,0
24,14093.5,600,600,1,5,0
2,9688.7,2530,2530,1,4,0
4,9285.5,52.5,52.5,4,27,0
7,26990.5,2806,2806,1,2,0
26,13900.85,110.5,110.5,4,23,0
14,8324.1,365,365,1,65,0
0,4896,4896,4896,1,19,0
0,7882,90,90,12,88,0
0,2821,110,110,1,62,0
1,7835.79,10,10,2,1,0
1,7835.79,10,10,2,1,0
2,2858.1,100,100,6,10,0
26,13900.85,33,33,2,23,0
3,11765,300,300,2,2,0
7,9344.4,740,740,1,2,0
13,35128.1,2785,2785,1,41,0
8,2965,2965,2965,1,15,0
0,7734,77,77,26,9,0
4,30022,160,160,12,109,0
33,16952.66,411.66,411.66,7,39,0
5,10587.04,69.5,69.5,4,9,0
5,10587.04,23,23,2,9,0
1,9174.79,136,136,2,1,0
1,9174.79,50,50,6,1,0
1,9174.79,80,80,2,1,0
0,8841.5,2620,2620,1,11,0
11,5370.8,30,30,2,2,0
28,6170,50,50,6,3,0
0,12501,471,471,1,1,0
22,6723.66,106,106,2,15,0
1,5131,1980,1980,1,2,0
33,10166.61,15,15,4,67,0
7,3042,564,564,1,13,0
32,14238.25,998,998,26,24,0
5,44632.8,130,130,2,1,0
9,10460,2139,2139,1,129,0
7,3042,320,320,2,13,0
2,4979.5,300,300,1,209,0
4,499,50,50,6,30,0
4,499,102,102,2,30,0
7,6496.7,411.1,411.1,7,15,0
34,2952.9,12,12,2,1,0
1,8830.8,160,160,12,26,0
1,14095.36,269.36,269.36,7,25,0
10,2064.45,230.33,230.33,7,210,0
21,9791.38,10,10,2,3,0
0,14496.8,666.8,666.8,4,25,0
1,16971.6,157,157,1,17,0
29,15720.5,2948,2948,1,112,0
8,23932,1193,1193,1,128,0
33,10166.61,197,197,4,67,0
6,3156.61,340.3,340.3,7,19,0
1,7848.4,337.5,337.5,1,10,0
45,34177.58,330,330,26,8,0
2,15155,194,194,1,86,0
13,8025.1,30,30,1,15,0
19,15489.3,226,226,1,15,0
40,10917.56,108,108,1,4,0
3,15862.7,164,164,1,24,0
0,6243,113,113,1,1,0
4,15424.17,1800,1800,26,100,0
0,5529,143,143,2,1,0
0,5529,55,55,2,1,0
2,5933.18,53,53,1,4,0
30,11850.25,41.5,41.5,4,72,0
18,3415.1,1566,1566,9,25,0
1,6919.08,70.54,70.54,26,211,0
26,13819.07,25,25,2,11,0
0,5405.4,18.2,18.2,2,2,0
7,37099.6,2925,2925,1,128,0
6,5744.8,146.2,146.2,1,4,0
8,7681,192,192,1,2,0
0,6243,1800,1800,2,1,0
0,5405.4,24.2,24.2,2,2,0
15,10052,134,134,1,1,0
6,1123.5,209,209,1,22,0
21,17118.37,94.95,94.95,1,1,0
11,7506.2,100,100,18,4,0
34,23465.7,50,50,4,24,0
4,14835.5,50,50,6,40,0
32,5207.94,105.7,105.7,26,15,0
0,21277,174,174,1,2,0
8,419.14,68,68,2,1,0
6,6616,272,272,4,25,0
38,10454.68,37,37,4,19,0
37,3127,100,100,4,33,0
37,3127,50,50,6,33,0
1,2370,1380,1380,1,10,0
0,7467,27,27,2,1,0
0,7467,319,319,1,1,0
1,15508,2448,2448,1,171,0
10,25467,794,794,1,2,0
8,4679,110,110,1,7,0
1,17884.8,105,105,26,2,0
9,4449.5,131,131,4,30,0
2,4979.5,257,257,7,209,0
0,2945.94,47,47,2,1,0
44,9288.44,538,538,2,19,0
0,2945.94,26,26,2,1,0
3,2901,168,168,2,141,0
1,4961,1153,1153,1,79,0
2,9668.1,1518,1518,1,30,0
27,19677.05,170,170,1,76,0
5,8570,300,300,7,15,0
6,2699.37,244.37,244.37,7,65,0
0,25082,2262,2262,1,128,0
1,8243.04,73,73,1,1,0
1,8243.04,45,45,1,1,0
18,7118.13,23,23,11,76,0
0,24978,64,64,2,1,0
1,8243.04,62,62,26,1,0
0,11078.5,80,80,2,112,0
1,8480.88,624,624,1,7,0
0,4537.29,636.09,636.09,26,22,0
0,1320,27,27,2,2,0
0,1320,28,28,2,2,0
10,8899.75,208.2,208.2,26,134,0
13,12481,100,100,6,21,0
0,3063.26,175,175,1,47,0
0,2269,80,80,6,13,0
3,2901,15,15,2,141,0
31,8147,1225,1225,1,62,0
1,16220.04,2950,2950,1,8,0
6,5133,978,978,26,2,0
13,10662.36,17,17,2,23,0
6,45132,2998,2998,1,1,0
1,8030,2850,2850,1,7,0
1,3711,310,310,1,45,0
48,4642.5,133.5,133.5,4,107,0
17,11395.21,270,270,1,30,0
7,8635.03,49.6,49.6,26,130,0
4,13005.75,20,20,4,5,0
4,13005.75,23,23,4,5,0
0,606,140,140,2,107,0
44,9288.44,72,72,4,19,0
1,3975.5,627,627,2,22,0
0,9521.04,104,104,2,30,0
0,4504.1,998.4,998.4,26,2,0
44,9288.44,38,38,1,19,0
8,15333.8,340,340,1,48,0
12,4941,95,95,2,2,0
0,3581.97,326,326,1,62,0
3,6176,403,403,1,56,0
21,16527.4,100,100,6,58,0
0,8880,300,300,13,11,0
11,18264,4885,4885,1,15,0
0,24978,288,288,1,1,0
11,7808.2,281,281,1,15,0
0,5539.03,7,7,2,42,0
0,14956.32,41,41,2,3,0
14,5263.5,16,16,4,11,0
28,19318.98,105,105,1,62,0
6,6297.6,115,115,2,19,0
5,8570,180,180,2,15,0
5,8570,2380,2380,1,15,0
0,1416,380,380,2,51,0
0,1416,836,836,2,51,0
10,10235,214,214,1,15,0
31,2747.8,18,18,2,19,0
5,14224.62,120,120,4,77,0
2,9533,130,130,2,53,0
10,14761.78,80,80,2,1,0
10,14761.78,133,133,2,1,0
1,12153.3,100,100,6,67,0
1,12153.3,150,150,4,67,0
10,11835.21,116,116,26,3,0
3,9195.52,40,40,2,1,0
3,9195.52,50,50,6,1,0
44,5738.1,285.6,285.6,26,32,0
0,3040.7,89.7,89.7,1,1,0
1,5438.42,24,24,4,105,0
20,3479.4,150,150,2,15,0
1,11660.92,110,110,1,11,0
1,11660.92,329,329,1,11,0
56,18248.62,972,972,1,38,0
0,13214.33,664,664,1,40,0
4,5877.9,147.4,147.4,4,77,0
17,10971,20,20,2,153,0
17,10971,20,20,2,153,0
17,10971,65.5,65.5,4,153,0
17,10971,30,30,2,153,0
17,10971,65.5,65.5,4,153,0
29,9500,400,400,26,23,0
0,4548,4548,4548,1,18,0
6,15552,2657,2657,1,30,0
3,43454.9,2162,2162,1,9,0
5,16447.08,399,399,1,25,0
22,6739.06,50,50,6,19,0
22,6739.06,83,83,2,19,0
11,6633.5,77.5,77.5,4,24,0
7,3585,160,160,12,43,0
2,4405.01,1200,1200,2,1,0
2,3842,1398,1398,1,53,0
23,9248.67,30,30,2,1,0
26,11024.96,13,13,4,49,0
3,5109.35,88,88,4,47,0
7,2203.1,150,150,12,60,0
27,18915,3040,3040,2,5,0
37,10093,695,695,26,38,0
17,5737,38,38,2,19,0
5,6218,500,500,7,132,0
1,5975.3,189,189,2,15,0
1,5975.3,50,50,6,15,0
4,14835.5,1992,1992,1,40,0
2,9238.02,100,100,6,62,0
37,10093,151,151,1,38,0
0,9296,46,46,1,19,0
7,4217,800,800,10,13,0
7,4217,170,170,1,13,0
5,13630.88,97.98,97.98,26,168,0
21,18616,12,12,2,1,0
21,18616,207,207,1,1,0
3,10998,1002,1002,1,37,0
3,5896,900,900,18,37,0
0,3643.59,217,217,1,7,0
5,8175.75,27,27,2,11,0
1,15913,2568,2568,1,2,0
8,5702.35,46,46,2,48,0
8,5702.35,45,45,2,48,0
7,9486.2,1097,1097,1,14,0
0,4222.53,934,934,1,16,0
7,37099.6,30,30,4,128,0
29,15962.89,112,112,2,1,0
56,30042.5,2998,2998,26,11,0
0,6589.15,30,30,1,45,0
0,6589.15,246.49,246.49,1,45,0
2,18908.8,100,100,6,7,0
50,17535.9,160,160,12,106,0
55,29976.65,100,100,6,79,0
75,18003.3,2860,2860,1,11,0
17,12812.29,414,414,26,41,0
11,9915.1,244,244,1,43,0
10,40390.5,81.5,81.5,1,2,0
1,8570.9,2516,2516,1,2,0
44,26482.34,488,488,26,85,0
2,11495.64,969,969,1,45,0
0,15390.5,552,552,26,2,0
40,35201.4,2992,2992,1,1,0
9,6833.7,168,168,1,18,0
1,1634,380,380,2,11,0
26,11024.96,210,210,2,49,0
3,5109.35,318,318,2,47,0
27,7809,568,568,2,1,0
11,5196.2,207,207,2,10,0
3,6402.23,343.23,343.23,7,19,0
3,6906.8,125,125,1,4,0
7,12468.55,156,156,1,14,0
0,14838.2,129,129,2,1,0
0,14838.2,181,181,2,1,0
29,2129.49,100,100,6,7,0
29,2129.49,19.3,19.3,2,7,0
0,4500,97,97,26,7,0
8,9898.44,12,12,2,23,0
3,4941,51,51,1,18,0
11,380,380,380,2,62,0
8,9898.44,15,15,2,23,0
7,12489.1,5500,5500,1,2,0
3,6906.8,347,347,1,4,0
0,4812.5,1265,1265,1,2,0
13,25434.14,1846,1846,1,2,0
5,4893.3,45,45,2,1,0
5,4893.3,93,93,2,1,0
7,2863,60,60,2,19,0
2,29217,204,204,1,2,0
0,14998.2,100.7,100.7,1,11,0
1,12210.8,425,425,9,18,0
1,10327.1,108,108,1,15,0
1,25583,4388,4388,1,77,0
1,5199,1612,1612,1,2,0
6,14988.2,2497.2,2497.2,26,2,0
17,5874.5,176,176,1,18,0
0,3189.4,12,12,2,11,0
0,3189.4,14,14,2,11,0
3,6383.22,150.61,150.61,26,43,0
0,11916.8,1854,1854,1,54,0
1,12210.8,140,140,9,18,0
34,10203.35,19.5,19.5,4,11,0
0,12902,67,67,1,1,0
2,19527,2749,2749,1,10,0
15,12540.67,29,29,2,23,0
5,15668.7,2803,2803,1,48,0
0,6420,268,268,2,176,0
15,8961.75,111,111,26,15,0
13,2916.45,15,15,11,1,0
8,7559.86,176.67,176.67,26,2,0
8,7559.86,152.9,152.9,26,2,0
2,10199,2209,2209,1,7,0
0,5529,70,70,2,1,0
1,7098.62,333.6,333.6,7,2,0
27,7762,145,145,2,1,0
0,7737.2,100,100,6,27,0
20,8625.7,120,120,2,15,0
1,4900.84,100,100,6,93,0
9,12405.3,350,350,26,2,0
9,12405.3,3250,3250,1,2,0
15,14894.1,6,6,4,56,0
3,3513.21,90,90,1,134,0
1,4291.7,177,177,2,14,0
20,8138.9,179,179,1,2,0
0,13061.42,55,55,15,88,0
0,5048.69,45,45,4,31,0
0,5048.69,65,65,1,31,0
0,5048.69,470,470,4,31,0
3,12233.8,2775,2775,1,102,0
0,4007.4,50,50,6,30,0
20,8138.9,445,445,1,2,0
0,3940.68,103.68,103.68,1,11,0
15,14894.1,6,6,4,56,0
6,13519,2956,2956,1,11,0
2,13441,2883,2883,1,11,0
7,23391.71,252,252,1,2,0
1,4440,207,207,1,2,0
4,8598.9,3000,3000,1,13,0
1,13064.03,115,115,1,15,0
0,4007.4,24,24,4,30,0
0,4007.4,24,24,4,30,0
11,10305,120,120,4,8,0
7,13127,2100,2100,1,3,0
0,7214.1,67,67,2,2,0
2,9387.77,12.8,12.8,2,62,0
2,6038.72,44,44,4,49,0
2,1999,998,998,26,54,0
14,14018,698,698,1,125,0
6,8844.5,290,290,1,1,0
6,8844.5,273,273,1,1,0
6,8844.5,37,37,2,1,0
4,7119.96,218.5,218.5,4,30,0
1,9970.9,44,44,1,1,0
4,7119.96,50,50,6,30,0
11,6771.69,2974.8,2974.8,1,11,0
11,23339.14,184,184,1,141,0
46,14773.5,111.1,111.1,26,18,0
9,46895.45,186,186,26,24,0
9,46895.45,77,77,26,24,0
0,380,380,380,2,62,0
0,9349.44,678,678,1,136,0
6,12140,248,248,1,1,0
0,5514.6,513.4,513.4,1,47,0
0,5514.6,704,704,1,47,0
0,5514.6,200,200,13,47,0
1,4644.7,2418,2418,1,11,0
1,6341.38,584,584,1,47,0
1,14296.7,10.2,10.2,2,3,0
1,14296.7,23,23,4,3,0
25,18481.11,609,609,1,49,0
0,3070.96,353.3,353.3,26,14,0
19,14853.74,239,239,26,2,0
1,12333.95,68,68,4,16,0
1,12333.95,2992,2992,1,16,0
58,4071,99,99,2,1,0
13,4039.5,588,588,2,167,0
13,4039.5,33,33,2,167,0
5,3468.4,900,900,4,7,0
1,7832,2988,2988,26,4,0
21,7426.41,22,22,11,1,0
0,3993.3,398,398,4,49,0
5,3468.4,520,520,2,7,0
3,2037,150,150,2,53,0
5,11409,160,160,12,116,0
13,15573,558.5,558.5,4,19,0
1,14105.11,476,476,1,2,0
1,14105.11,99.5,99.5,26,2,0
2,6547.73,400,400,2,53,0
3,4496.8,389,389,7,10,0
14,9999.36,50,50,4,75,0
49,6683.5,56,56,4,146,0
0,19300,874,874,1,7,0
3,24225.71,646,646,1,15,0
0,10598,168,168,1,65,0
0,26278,2315,2315,1,7,0
6,23567,199,199,1,48,0
0,380,380,380,2,62,0
58,4071,117,117,4,1,0
58,4071,26,26,2,1,0
27,8954.9,62,62,4,27,0
8,17402.7,480,480,2,51,0
0,5045.38,300,300,2,36,0
0,5045.38,156,156,2,36,0
20,4359.2,17,17,2,65,0
5,11409,70,70,15,116,0
0,15625,2876,2876,1,20,0
29,13890,60,60,26,1,0
5,12979,127,127,1,10,0
5,12979,4002,4002,26,10,0
14,6661.97,110,110,4,49,0
1,7721,171,171,1,26,0
4,14039.69,50,50,6,30,0
3,3035.5,483,483,2,100,0
5,12979,3000,3000,3,10,0
0,6108.75,160,160,1,1,0
0,728.08,54,54,2,1,0
0,5364.2,544,544,9,19,0
1,2338.85,140.55,140.55,7,48,0
5,9035.5,209,209,1,58,0
0,4818.54,36,36,2,1,0
0,13196.2,1471,1471,1,9,0
0,12362.35,7,7,2,4,0
0,15231.05,100,100,6,19,0
0,15231.05,473.06,473.06,7,19,0
17,33473,361,361,7,56,0
1,15651.56,599,599,1,112,0
23,15726.08,222,222,1,39,0
0,19300,198,198,1,7,0
42,5617.61,311,311,1,22,0
0,15055.3,153.3,153.3,26,7,0
119,10487.25,24,24,11,2,0
0,10133.7,172.8,172.8,1,11,0
3,10888,76,76,1,30,0
0,8075,2211,2211,1,8,0
4,12077.34,15,15,1,4,0
2,9316,111,111,1,30,0
1,22876.5,61,61,1,2,0
1,4644.7,290,290,1,11,0
1,4808.89,218.7,218.7,1,76,0
4,9359.2,150,150,2,48,0
27,14059.35,473,473,1,44,0
0,5815.3,988,988,1,128,0
14,4999.5,398,398,26,30,0
0,30511,138,138,1,64,0
21,39941.6,2828,2828,1,2,0
15,24265,2620,2620,1,24,0
0,10160.33,99.5,99.5,4,15,0
21,15617,480,480,26,2,0
6,6570.5,168,168,2,22,0
1,12249.61,48,48,4,128,0
11,9942.9,16,16,2,19,0
28,14710.08,73.7,73.7,26,140,0
11,22998,500,500,7,23,0
0,34150.9,160,160,13,48,0
0,2956,70,70,4,15,0
0,2956,101,101,2,15,0
1,7242,40,40,4,128,0
31,4863,9,9,2,2,0
1,10235,17,17,2,10,0
1,10235,14,14,2,10,0
7,7003.4,27,27,2,1,0
7,7233.5,41,41,4,3,0
18,35273.75,292,292,7,7,0
18,35273.75,296.75,296.75,7,7,0
0,3525,71,71,2,2,0
0,3484.3,592.1,592.1,26,37,0
0,15781.35,212,212,1,15,0
0,15781.35,5,5,4,15,0
0,15781.35,228,228,1,15,0
13,14984,382,382,1,37,0
29,14962.11,91,91,2,2,0
11,8178.05,1097,1097,1,22,0
9,18351.1,337,337,7,37,0
0,5252,100,100,4,45,0
2,8386,2762,2762,1,2,0
16,5127.7,93.9,93.9,13,15,0
5,8574.82,126,126,1,121,0
4,13906.2,20,20,2,18,0
0,21642,2597,2597,1,24,0
28,5274,100,100,6,1,0
1,9213.25,12,12,2,4,0
4,13906.2,82.6,82.6,2,18,0
0,9526,2399,2399,1,48,0
28,5274,547,547,1,1,0
4,11010.65,527,527,1,56,0
33,11319.19,156,156,9,44,0
33,11319.19,361,361,9,44,0
2,9383.5,125,125,2,1,0
6,17012,2980,2980,1,112,0
50,8768.68,120,120,1,2,0
28,5274,121,121,2,1,0
4,7887.96,51,51,2,1,0
28,10358.45,495.4,495.4,2,76,0
28,10358.45,520.2,520.2,2,76,0
12,9795.55,200,200,1,25,0
14,19179.45,50,50,6,23,0
29,14962.11,46,46,2,2,0
0,24615.5,960,960,1,45,0
5,6673.8,22,22,4,163,0
0,17806.89,297.6,297.6,26,40,0
3,9987.85,19,19,2,1,0
11,17545.49,69,69,26,2,0
0,4944,50,50,6,30,0
14,19179.45,40,40,4,23,0
0,4944,19,19,2,30,0
9,9256.98,6126,6126,1,136,0
1,14435.66,38,38,2,8,0
0,22357,549,549,1,1,0
19,4206,11,11,2,1,0
19,4206,29,29,2,1,0
6,6961.09,125,125,1,203,0
10,15390.5,92,92,2,9,0
1,22938,200,200,4,46,0
0,8647.8,34,34,2,30,0
21,21800.22,150,150,1,1,0
10,21299.5,986,986,26,11,0
1,7300,1800,1800,1,1,0
1,3146.5,22,22,4,4,0
1,6993.5,50,50,6,14,0
31,1578.48,12,12,4,57,0
31,1578.48,12,12,4,57,0
1,20084,88,88,1,19,0
0,8241.8,136,136,1,126,0
1,6993.5,127.5,127.5,4,14,0
1,27766.41,576,576,2,104,0
0,23007,2400,2400,1,64,0
4,6918.2,110.5,110.5,4,55,0
14,19179.45,50,50,6,23,0
8,4298.7,24.6,24.6,26,44,0
5,6673.8,100,100,6,163,0
0,8241.8,1093,1093,1,126,0
2,9723.5,671,671,2,1,0
2,9723.5,76,76,1,1,0
0,9545.4,122,122,26,30,0
6,7192.75,69,69,1,83,0
18,8700.5,95,95,1,2,0
0,2931.3,60,60,2,2,0
6,9692.5,2810,2810,1,88,0
29,5072.8,203.5,203.5,1,2,0
18,8700.5,212,212,1,2,0
6,6062,1500,1500,1,154,0
26,15664.6,164,164,26,121,0
7,6259.6,385.6,385.6,26,41,0
0,8856,225,225,1,45,0
1,9299.99,157,157,4,40,0
6,39763,650,650,1,1,0
0,2448.3,14.3,14.3,2,62,0
0,11347.91,108,108,1,2,0
0,8629.2,470,470,4,43,0
31,1578.48,5.5,5.5,2,57,0
31,1578.48,4.8,4.8,2,57,0
2,8887,100,100,6,16,0
2,9383.5,126,126,2,1,0
5,6673.8,138,138,2,163,0
15,33770.3,10,10,4,9,0
15,33770.3,269,269,2,9,0
0,5330,494,494,1,10,0
34,4785,545,545,1,45,0
0,8629.2,75,75,4,43,0
0,8629.2,125,125,4,43,0
0,13095,179,179,1,1,0
117,4509,15,15,4,212,0
26,15664.6,1386,1386,1,121,0
11,19218.14,111.5,111.5,1,2,0
0,15781.35,109,109,2,15,0
0,15781.35,47,47,2,15,0
0,7842,90,90,12,62,0
0,19420.9,33.4,33.4,1,1,0
0,14151.78,47.2,47.2,26,45,0
1,17939.71,400,400,1,7,0
12,6122,143,143,1,19,0
6,21885.34,112,112,1,11,0
0,7028,60,60,2,19,0
40,11166.7,160,160,12,15,0
7,7555,980,980,9,41,0
0,8725.6,322,322,1,2,0
9,15560.3,1040,1040,9,18,0
1,21431.14,945,945,26,65,0
1,21431.14,2736,2736,1,65,0
20,12617.4,418,418,2,10,0
53,8926.7,89,89,1,47,0
0,14008,2875,2875,1,1,0
8,9988.17,427,427,1,112,0
8,4627,79.5,79.5,4,37,0
0,22252,933,933,4,1,0
11,29175.9,2635,2635,1,15,0
15,33770.3,256,256,2,9,0
1,3146.5,22,22,4,4,0
15,33770.3,10,10,4,9,0
8,24857,2865,2865,1,16,0
0,22252,6,6,4,1,0
16,14733.83,324,324,1,15,0
17,7485,147,147,1,15,0
0,2931.3,59,59,2,2,0
0,2180.73,2000,2000,30,1,0
2,6068.73,7.6,7.6,4,125,0
5,8574.82,12,12,11,121,0
0,10387,172,172,4,157,0
0,3067.78,19,19,2,15,0
1,27766.41,100,100,6,104,0
1,14969.76,766,766,1,37,0
0,22641.06,318,318,1,1,0
0,4944,588,588,2,30,0
0,4944,169,169,2,30,0
0,4944,107,107,2,30,0
0,19420.9,805,805,1,1,0
10,39051,40.3,40.3,1,1,0
0,3067.78,28,28,2,15,0
0,13095,65,65,1,1,0
28,5274,81,81,2,1,0
0,15781.35,504,504,4,15,0
4,13979.5,2647,2647,1,48,0
0,9190.15,52,52,2,1,0
11,19710,300,300,1,80,0
0,3067.78,23,23,2,15,0
4,9266.7,242,242,26,132,0
0,11347.91,700.01,700.01,2,2,0
0,3067.78,13,13,2,15,0
13,12180,402,402,1,107,0
0,9545.4,480,480,1,30,0
1,7300,1500,1500,3,1,0
0,4213.5,99,99,2,4,0
31,14003.86,119,119,1,37,0
50,14981.2,90,90,12,7,0
8,4627,23,23,2,37,0
0,4213.5,10,10,4,4,0
2,5713.35,211,211,2,125,0
3,14861.06,160,160,12,25,0
1,10733.66,1890,1890,1,39,0
1,10733.66,1390.5,1390.5,1,39,0
27,12713.8,15,15,2,22,0
0,7488,156,156,1,65,0
0,10176,154,154,1,1,0
0,6432,280.3,280.3,1,1,0
3,10420.3,100,100,6,121,0
1,9363.6,123,123,1,48,0
32,7307.4,74,74,4,130,0
0,11845,2933,2933,1,1,0
0,5564,1866,1866,1,30,0
0,1985.1,14,14,4,19,0
0,3758,20,20,2,174,0
0,9999.04,104,104,26,11,0
27,12713.8,45,45,4,22,0
2,6065,411,411,1,105,0
0,7192.5,160,160,12,23,0
1,7128.07,2655,2655,1,15,0
0,12624.95,303,303,9,19,0
28,39081.31,28.5,28.5,4,49,0
2,9723.5,172,172,2,1,0
0,1584.4,224,224,1,48,0
30,16935.5,100,100,6,46,0
0,5971,109,109,1,28,0
0,5971,170,170,1,28,0
11,13554.45,1745,1745,1,39,0
33,3863,161,161,4,80,0
33,3863,250,250,2,80,0
5,7082.3,354,354,1,1,0
6,15459.3,100,100,6,10,0
0,11519.75,100,100,6,45,0
32,7307.4,54.4,54.4,4,130,0
8,6167.1,839,839,1,15,0
0,4779.4,95,95,2,15,0
0,6371.41,685,685,1,1,0
5,3624,319,319,2,62,0
0,11519.75,100,100,4,45,0
0,1706.4,111,111,2,2,0
6,9876,185,185,1,2,0
18,14920.4,268,268,1,21,0
0,9986.8,80,80,1,19,0
0,9986.8,819,819,1,19,0
6,3722,176,176,1,1,0
0,5837.7,165,165,1,15,0
6,2852.92,146.2,146.2,26,4,0
12,2628,202,202,1,37,0
0,7028,223,223,4,19,0
7,4165,493,493,1,15,0
1,12974.5,623,623,1,64,0
1,12858.7,222,222,1,1,0
31,31993,2829,2829,1,79,0
7,7555,463,463,9,41,0
0,12671.28,56,56,2,25,0
1,24906.4,639,639,26,37,0
0,11210.75,499,499,1,11,0
0,13329.83,288,288,2,8,0
1,12184.76,80.5,80.5,4,11,0
7,3264,80,80,2,2,0
46,14062.93,138,138,2,154,0
43,10832,244,244,1,5,0
0,12183.35,65.5,65.5,4,59,0
1,11723.5,505,505,1,135,0
17,10971,65.5,65.5,4,153,0
9,14968.8,42,42,2,10,0
9,14968.8,253,253,2,10,0
15,2041.8,45,45,2,1,0
23,2491.5,71,71,1,1,0
27,14404.75,440,440,2,176,0
6,6616,272,272,4,25,0
0,380,380,380,2,213,0
23,20230,238,238,16,15,0
1,7856,2925,2925,1,2,0
5,15798.4,900,900,1,2,0
0,14762,50,50,11,42,0
23,20230,93,93,26,15,0
17,14675.09,48,48,4,19,0
17,10971,65.5,65.5,4,153,0
8,2431.05,400,400,26,7,0
15,2041.8,50,50,6,1,0
15,2041.8,63,63,2,1,0
32,9408.7,120,120,7,9,0
32,9408.7,169,169,7,9,0
18,1782.7,517,517,1,11,0
23,20230,194,194,1,15,0
11,5370.8,14,14,2,2,0
2,2674.32,896,896,2,19,0
1,17448.3,2448,2448,1,147,0
23,29991.31,630,630,1,91,0
1,2330.62,1169,1169,1,142,0
0,380,380,380,2,62,0
13,21293,930,930,22,1,0
13,21293,1950,1950,22,1,0
39,14437.24,40,40,26,39,0
5,6916.75,100,100,18,4,0
2,14994,300,300,1,2,0
11,12627,16.8,16.8,2,1,0
16,13675.81,85,85,1,11,0
8,11765,406,406,1,39,0
15,7848.4,120,120,2,1,0
15,7848.4,102.8,102.8,2,1,0
0,1079.8,217.8,217.8,1,18,0
0,3295.91,45,45,2,1,0
75,2872,171,171,1,23,0
7,14965,86,86,1,30,0
0,6394,40,40,4,1,0
0,6394,185,185,1,1,0
45,6589.1,39,39,4,1,0
28,2500,18,18,2,56,0
37,10776.5,45,45,1,19,0
29,4353.6,26,26,2,30,0
